DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-11-17,1.8125652777777779,0.1166875,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0,23724.566666666666,3.775,8.0,2.833,0.0,0.0
2007-11-18,1.5165680555555556,0.11233472222222222,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0,22033.633333333335,3.775,8.0,2.833,0.0,0.0
2007-11-19,1.1969819444444445,0.07779861111111111,242.76635416666664,5.00625,1089.0,253.0,10750.0,16635.566666666666,3.775,8.0,2.833,0.0,0.0
2007-11-20,1.4554555555555557,0.08668888888888888,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0,18935.933333333334,3.775,8.0,2.833,0.0,0.0
2007-11-21,1.2188972222222223,0.09139722222222221,241.49511805555554,5.1211111111111105,1141.0,549.0,9473.0,18090.533333333333,3.775,8.0,2.833,0.0,0.0
2007-11-22,1.3419291666666666,0.09938055555555556,241.5650486111111,5.65625,2867.0,297.0,9001.0,20041.3,3.775,8.0,2.833,0.0,0.0
2007-11-23,1.7518180555555556,0.09646666666666667,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0,20009.63333333333,3.775,8.0,2.833,0.0,0.0
2007-11-24,1.3187875,0.10452222222222222,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0,12495.9,3.775,8.0,2.833,0.0,0.0
2007-11-25,0.9691652777777777,0.08526111111111111,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0,13746.966666666667,3.775,8.0,2.833,0.0,0.0
2007-11-26,1.0900805555555555,0.08128472222222222,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0,15859.933333333332,3.775,8.0,2.833,0.0,0.0
2007-11-27,1.9451472222222224,0.09721805555555556,241.32109722222222,8.15625,1063.0,11020.0,15111.0,19489.533333333333,3.775,8.0,2.833,0.0,0.0
2007-11-28,1.1423194444444444,0.08016805555555556,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0,17654.666666666668,3.775,8.0,2.833,0.0,0.0
2007-11-29,1.1940638888888888,0.0824375,242.73234027777778,5.015694444444445,2031.0,283.0,8818.0,17525.533333333333,3.775,8.0,2.833,0.0,0.0
2007-11-30,1.6192555555555557,0.10227777777777777,243.48774999999998,6.757222222222222,0.0,7941.0,13601.0,17320.13333333333,3.775,8.0,2.833,0.0,0.0
2007-12-01,2.1770430555555556,0.20061944444444443,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0,24693.033333333333,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-02,2.045963888888889,0.22575138888888888,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0,29462.13333333333,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-03,1.2236527777777777,0.09160694444444444,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0,17499.666666666668,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-04,1.4358583333333332,0.10070555555555555,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0,19059.6,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-05,1.4952222222222222,0.1238875,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0,21249.333333333332,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-06,1.7277319444444446,0.11245555555555556,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0,24488.566666666666,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-07,1.2284833333333334,0.10252777777777777,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0,15051.6,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-08,1.5370861111111112,0.10718055555555556,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0,21120.066666666666,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-09,1.5795722222222222,0.1395388888888889,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,22577.733333333334,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-10,1.2213569444444443,0.08681388888888888,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,19651.566666666666,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-11,1.6007666666666664,0.09284583333333334,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,20811.4,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-12,1.1028208333333334,0.08117083333333333,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,17302.7,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-13,1.2831569444444446,0.07742361111111111,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,19333.766666666666,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-14,1.3713944444444444,0.1246875,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,15143.466666666667,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-15,1.9006083333333335,0.1094625,241.28064583333332,7.98,1706.0,3687.0,14313.0,25908.6,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-16,1.9182069444444443,0.08815138888888889,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,27416.966666666667,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-17,1.2489041666666667,0.07305138888888889,242.62572916666664,5.189722222222222,1636.0,243.0,10567.0,17527.7,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-18,1.8216625,0.10005555555555556,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,25693.9,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-19,1.5250361111111113,0.07592777777777777,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,21030.866666666665,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-20,1.353998611111111,0.08294027777777778,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,16768.966666666667,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-21,1.3767888888888888,0.0739375,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,19400.933333333334,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-22,1.8133777777777778,0.09813472222222222,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,22479.066666666666,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-23,1.67295,0.12241111111111111,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,23126.8,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-24,1.56795,0.10399583333333333,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,17979.8,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-25,1.8715055555555555,0.105425,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,27876.13333333333,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-26,1.7918611111111113,0.09744027777777778,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,29642.666666666668,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-27,1.7584708333333332,0.1323486111111111,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,28631.3,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-28,2.1618416666666667,0.1436111111111111,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,25527.2,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-29,2.290941666666667,0.13881388888888888,240.55066666666667,9.56,4836.0,2434.0,14906.0,32806.6,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-30,1.777025,0.12391388888888889,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,21971.6,5.3283000000000005,9.167,4.333,1.167,0.0
2007-12-31,1.5392652777777778,0.10106666666666667,241.09479166666668,6.455,0.0,3457.0,14071.0,19414.366666666665,5.3283000000000005,9.167,4.333,1.167,0.0
2008-01-01,1.916484722222222,0.09896388888888889,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,28440.633333333335,5.536,10.4,3.2,2.0,0.2
2008-01-02,1.1417402777777779,0.07754583333333333,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,15320.766666666666,5.536,10.4,3.2,2.0,0.2
2008-01-03,1.048686111111111,0.08415416666666667,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,16521.466666666667,5.536,10.4,3.2,2.0,0.2
2008-01-04,1.5915638888888888,0.09493472222222221,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,19878.533333333333,5.536,10.4,3.2,2.0,0.2
2008-01-05,1.5161444444444445,0.08990555555555556,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,19397.466666666667,5.536,10.4,3.2,2.0,0.2
2008-01-06,1.2674888888888889,0.08122083333333333,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,18184.733333333334,5.536,10.4,3.2,2.0,0.2
2008-01-07,1.177648611111111,0.080675,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,16399.566666666666,5.536,10.4,3.2,2.0,0.2
2008-01-08,1.4191319444444443,0.08850833333333333,240.82180555555558,5.99,2197.0,3511.0,9793.0,18558.166666666668,5.536,10.4,3.2,2.0,0.2
2008-01-09,1.2419722222222223,0.08703888888888889,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,19398.333333333332,5.536,10.4,3.2,2.0,0.2
2008-01-10,1.3153305555555557,0.08368333333333333,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,19983.933333333334,5.536,10.4,3.2,2.0,0.2
2008-01-11,1.1845958333333333,0.06630833333333333,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,18882.3,5.536,10.4,3.2,2.0,0.2
2008-01-12,1.9940333333333333,0.11300277777777777,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,28525.8,5.536,10.4,3.2,2.0,0.2
2008-01-13,2.0042430555555555,0.10054583333333333,239.74702777777776,8.456805555555555,6505.0,341.0,9379.0,31876.833333333332,5.536,10.4,3.2,2.0,0.2
2008-01-14,1.4062027777777777,0.08340972222222222,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,17753.866666666665,5.536,10.4,3.2,2.0,0.2
2008-01-15,1.865911111111111,0.07857222222222222,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,22604.866666666665,5.536,10.4,3.2,2.0,0.2
2008-01-16,1.4832305555555554,0.08953472222222222,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,21614.533333333333,5.536,10.4,3.2,2.0,0.2
2008-01-17,1.0918625,0.08105416666666666,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,16190.7,5.536,10.4,3.2,2.0,0.2
2008-01-18,1.5187416666666667,0.08284027777777778,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,19586.8,5.536,10.4,3.2,2.0,0.2
2008-01-19,1.3752125,0.0937375,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,16415.1,5.536,10.4,3.2,2.0,0.2
2008-01-20,1.208588888888889,0.09625972222222222,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,21911.133333333335,5.536,10.4,3.2,2.0,0.2
2008-01-21,1.2909708333333334,0.085,239.56475,5.519027777777778,0.0,376.0,10447.0,20160.3,5.536,10.4,3.2,2.0,0.2
2008-01-22,1.6145958333333335,0.09962638888888888,240.09477777777778,6.92875,4670.0,7640.0,7552.0,18888.3,5.536,10.4,3.2,2.0,0.2
2008-01-23,1.3071583333333334,0.07498888888888888,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,16509.8,5.536,10.4,3.2,2.0,0.2
2008-01-24,1.142376388888889,0.07243472222222222,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,20055.033333333333,5.536,10.4,3.2,2.0,0.2
2008-01-25,1.5554555555555558,0.08307361111111111,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,23500.933333333334,5.536,10.4,3.2,2.0,0.2
2008-01-26,1.9687416666666666,0.11695972222222221,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,26407.8,5.536,10.4,3.2,2.0,0.2
2008-01-27,1.6540041666666667,0.09774861111111112,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,24786.1,5.536,10.4,3.2,2.0,0.2
2008-01-28,1.6029138888888887,0.07488611111111111,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,24255.933333333334,5.536,10.4,3.2,2.0,0.2
2008-01-29,1.85835,0.08137222222222222,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,25837.4,5.536,10.4,3.2,2.0,0.2
2008-01-30,1.1393375,0.08088194444444444,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,19822.1,5.536,10.4,3.2,2.0,0.2
2008-01-31,1.3568902777777778,0.09553888888888888,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,21696.366666666665,5.536,10.4,3.2,2.0,0.2
2008-02-01,1.0657305555555556,0.12447916666666667,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,17720.533333333333,2.7933,7.833,1.667,0.833,0.0
2008-02-02,2.0419708333333335,0.16071249999999998,240.2891736111111,8.65625,6286.0,2764.0,15206.0,24751.3,2.7933,7.833,1.667,0.833,0.0
2008-02-03,1.4476166666666668,0.10674166666666667,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,19536.8,2.7933,7.833,1.667,0.833,0.0
2008-02-04,1.130651388888889,0.07224583333333334,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,16191.633333333333,2.7933,7.833,1.667,0.833,0.0
2008-02-05,1.7169833333333335,0.10610138888888888,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,18589.6,2.7933,7.833,1.667,0.833,0.0
2008-02-06,1.1594027777777778,0.07934722222222222,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,16927.666666666668,2.7933,7.833,1.667,0.833,0.0
2008-02-07,1.0543819444444444,0.07549027777777778,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,16921.166666666668,2.7933,7.833,1.667,0.833,0.0
2008-02-08,1.3545583333333333,0.08270416666666666,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,20085.4,2.7933,7.833,1.667,0.833,0.0
2008-02-09,1.4599138888888887,0.10036666666666666,241.76450694444446,6.09,2050.0,2838.0,10293.0,19856.933333333334,2.7933,7.833,1.667,0.833,0.0
2008-02-10,1.5171625,0.10537222222222221,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0,20766.9,2.7933,7.833,1.667,0.833,0.0
2008-02-11,1.1750111111111112,0.07100416666666666,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0,17955.266666666666,2.7933,7.833,1.667,0.833,0.0
2008-02-12,1.3804152777777778,0.09093472222222222,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0,17126.966666666667,2.7933,7.833,1.667,0.833,0.0
2008-02-13,1.319790277777778,0.08922083333333333,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0,17961.966666666667,2.7933,7.833,1.667,0.833,0.0
2008-02-14,1.1143208333333334,0.07892083333333333,240.76481944444447,4.68375,1300.0,291.0,9299.0,15853.7,2.7933,7.833,1.667,0.833,0.0
2008-02-15,1.3925055555555557,0.07496666666666667,241.89060416666663,5.78125,1109.0,1723.0,13417.0,17171.133333333335,2.7933,7.833,1.667,0.833,0.0
2008-02-16,1.6298249999999999,0.09652361111111112,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0,24080.8,2.7933,7.833,1.667,0.833,0.0
2008-02-17,1.3426166666666666,0.08338611111111112,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0,20734.8,2.7933,7.833,1.667,0.833,0.0
2008-02-18,1.0516694444444445,0.07081388888888888,242.06393055555554,4.37625,0.0,251.0,10345.0,14644.066666666666,2.7933,7.833,1.667,0.833,0.0
2008-02-19,1.477025,0.09553333333333335,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0,17656.6,2.7933,7.833,1.667,0.833,0.0
2008-02-20,1.5651319444444445,0.13213055555555556,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0,20688.166666666668,2.7933,7.833,1.667,0.833,0.0
2008-02-21,1.1346180555555554,0.07796805555555555,240.7503888888889,4.788472222222222,0.0,307.0,8523.0,18400.833333333332,2.7933,7.833,1.667,0.833,0.0
2008-02-22,1.2031694444444445,0.08450555555555556,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0,15623.066666666666,2.7933,7.833,1.667,0.833,0.0
2008-02-23,1.2753291666666666,0.09201666666666666,239.66865277777777,5.41125,1684.0,2250.0,10074.0,16599.9,2.7933,7.833,1.667,0.833,0.0
2008-02-24,0.8770888888888889,0.07453611111111111,240.37779861111113,3.638888888888889,754.0,332.0,11447.0,8517.133333333333,2.7933,7.833,1.667,0.833,0.0
2008-02-25,0.35033888888888887,0.06369444444444444,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0,6231.133333333333,2.7933,7.833,1.667,0.833,0.0
2008-02-26,0.3521666666666667,0.058743055555555555,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0,6144.0,2.7933,7.833,1.667,0.833,0.0
2008-02-27,0.39355555555555555,0.05983888888888889,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0,6150.333333333333,2.7933,7.833,1.667,0.833,0.0
2008-02-28,0.35359999999999997,0.05781111111111111,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0,6177.4,2.7933,7.833,1.667,0.833,0.0
2008-02-29,0.9259361111111111,0.06176944444444444,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0,10387.466666666667,2.7933,7.833,1.667,0.833,0.0
2008-03-01,0.7929694444444444,0.07302638888888889,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0,15020.266666666666,8.4383,18.333,6.833,1.333,0.0
2008-03-02,0.8071013888888889,0.10049305555555556,239.74624305555557,3.425,0.0,5244.0,2565.0,11561.433333333332,8.4383,18.333,6.833,1.333,0.0
2008-03-03,0.7226041666666666,0.07939861111111111,240.3519861111111,2.9775,0.0,2207.0,1755.0,13380.5,8.4383,18.333,6.833,1.333,0.0
2008-03-04,1.1590208333333334,0.07566527777777778,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0,14709.5,8.4383,18.333,6.833,1.333,0.0
2008-03-05,1.4147277777777778,0.09784583333333333,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0,17482.466666666667,8.4383,18.333,6.833,1.333,0.0
2008-03-06,1.7383388888888889,0.07373888888888888,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0,33301.13333333333,8.4383,18.333,6.833,1.333,0.0
2008-03-07,1.2937194444444444,0.08985555555555555,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0,17310.266666666666,8.4383,18.333,6.833,1.333,0.0
2008-03-08,1.5615694444444443,0.1646388888888889,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0,22410.666666666668,8.4383,18.333,6.833,1.333,0.0
2008-03-09,1.083651388888889,0.09414861111111111,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,18912.633333333335,8.4383,18.333,6.833,1.333,0.0
2008-03-10,1.1240875,0.08828055555555556,241.72734722222222,4.7125,2009.0,368.0,8660.0,15941.1,8.4383,18.333,6.833,1.333,0.0
2008-03-11,1.5278069444444444,0.10493055555555555,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,18559.366666666665,8.4383,18.333,6.833,1.333,0.0
2008-03-12,1.2321055555555556,0.09596805555555554,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0,15034.533333333333,8.4383,18.333,6.833,1.333,0.0
2008-03-13,1.1635513888888889,0.08921805555555555,240.802625,4.941666666666666,3263.0,3590.0,5464.0,15608.233333333334,8.4383,18.333,6.833,1.333,0.0
2008-03-14,1.5348749999999998,0.11093611111111111,240.62736805555554,6.44625,980.0,3881.0,14476.0,17500.0,8.4383,18.333,6.833,1.333,0.0
2008-03-15,1.0946527777777777,0.10723055555555557,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0,17309.666666666668,8.4383,18.333,6.833,1.333,0.0
2008-03-16,1.2513611111111111,0.12059166666666665,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,15786.666666666666,8.4383,18.333,6.833,1.333,0.0
2008-03-17,1.1853597222222223,0.12171805555555555,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,12215.633333333333,8.4383,18.333,6.833,1.333,0.0
2008-03-18,1.3316430555555556,0.10238888888888889,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,14240.433333333332,8.4383,18.333,6.833,1.333,0.0
2008-03-19,0.9086444444444445,0.09895694444444444,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,13132.466666666667,8.4383,18.333,6.833,1.333,0.0
2008-03-20,0.8703291666666667,0.08392638888888888,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0,12632.9,8.4383,18.333,6.833,1.333,0.0
2008-03-21,1.4350291666666666,0.15543333333333334,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0,14216.7,8.4383,18.333,6.833,1.333,0.0
2008-03-22,1.4260527777777778,0.12894444444444444,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,17910.266666666666,8.4383,18.333,6.833,1.333,0.0
2008-03-23,1.6152708333333332,0.10586527777777778,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,16497.5,8.4383,18.333,6.833,1.333,0.0
2008-03-24,1.372411111111111,0.09106249999999999,242.70576388888887,5.758611111111111,1131.0,5989.0,7026.0,18791.866666666665,8.4383,18.333,6.833,1.333,0.0
2008-03-25,1.3999,0.08877222222222222,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0,14180.6,8.4383,18.333,6.833,1.333,0.0
2008-03-26,1.1343555555555556,0.0927763888888889,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0,13299.533333333333,8.4383,18.333,6.833,1.333,0.0
2008-03-27,0.9519597222222222,0.0808611111111111,242.0955416666667,3.9608333333333334,0.0,356.0,9022.0,13469.033333333333,8.4383,18.333,6.833,1.333,0.0
2008-03-28,1.3093222222222223,0.09558333333333333,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0,13912.733333333334,8.4383,18.333,6.833,1.333,0.0
2008-03-29,1.716076388888889,0.121575,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0,18417.833333333332,8.4383,18.333,6.833,1.333,0.0
2008-03-30,1.4905499999999998,0.12220138888888889,241.16375694444443,6.2775,5045.0,1315.0,9769.0,19644.2,8.4383,18.333,6.833,1.333,0.0
2008-03-31,0.9566458333333333,0.09087500000000001,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0,12070.5,8.4383,18.333,6.833,1.333,0.0
2008-04-01,1.4785083333333335,0.11833055555555555,241.61580555555557,6.202500000000001,1079.0,6657.0,14515.0,13233.2,5.9833,13.0,4.667,0.833,0.0
2008-04-02,1.1747722222222223,0.09898611111111111,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0,15425.533333333333,5.9833,13.0,4.667,0.833,0.0
2008-04-03,0.7838583333333334,0.08419166666666666,240.69424305555557,3.2808333333333333,0.0,422.0,6901.0,11489.6,5.9833,13.0,4.667,0.833,0.0
2008-04-04,1.1332763888888888,0.08701805555555556,241.33105555555554,4.726388888888889,2133.0,775.0,13246.0,11044.633333333333,5.9833,13.0,4.667,0.833,0.0
2008-04-05,1.3685847222222223,0.14144722222222222,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0,15399.033333333333,5.9833,13.0,4.667,0.833,0.0
2008-04-06,1.1779986111111111,0.10456388888888889,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0,16980.966666666667,5.9833,13.0,4.667,0.833,0.0
2008-04-07,1.0686375,0.09811111111111111,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0,13089.3,5.9833,13.0,4.667,0.833,0.0
2008-04-08,1.8454972222222223,0.12789999999999999,242.06658333333334,7.6994444444444445,2752.0,10713.0,17519.0,13307.933333333332,5.9833,13.0,4.667,0.833,0.0
2008-04-09,0.8464250000000001,0.09226666666666666,242.31770833333334,3.5229166666666667,0.0,376.0,9003.0,10935.2,5.9833,13.0,4.667,0.833,0.0
2008-04-10,1.0262125,0.11366666666666667,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0,14384.1,5.9833,13.0,4.667,0.833,0.0
2008-04-11,1.3039333333333334,0.0999236111111111,240.758375,5.452638888888889,1802.0,491.0,14522.0,14479.4,5.9833,13.0,4.667,0.833,0.0
2008-04-12,1.9444541666666668,0.2724111111111111,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0,21866.9,5.9833,13.0,4.667,0.833,0.0
2008-04-13,1.5506847222222222,0.14827361111111112,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0,15713.433333333332,5.9833,13.0,4.667,0.833,0.0
2008-04-14,1.1038763888888887,0.10760972222222222,242.31405555555554,4.604305555555555,0.0,425.0,11197.0,14871.033333333333,5.9833,13.0,4.667,0.833,0.0
2008-04-15,1.1600041666666667,0.12415416666666668,241.23874305555555,4.909583333333334,1174.0,3998.0,9874.0,12794.1,5.9833,13.0,4.667,0.833,0.0
2008-04-16,1.0340722222222223,0.08743333333333334,241.74438888888886,4.316111111111111,838.0,403.0,11322.0,12254.733333333334,5.9833,13.0,4.667,0.833,0.0
2008-04-17,0.9693486111111111,0.10130416666666665,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0,12490.366666666667,5.9833,13.0,4.667,0.833,0.0
2008-04-18,1.293326388888889,0.12822638888888888,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0,14112.833333333334,5.9833,13.0,4.667,0.833,0.0
2008-04-19,1.565076388888889,0.1703361111111111,241.14318055555555,6.636111111111111,4319.0,2457.0,14722.0,16063.833333333334,5.9833,13.0,4.667,0.833,0.0
2008-04-20,1.2440402777777777,0.15823194444444447,241.43287500000002,5.260555555555555,1030.0,4544.0,10401.0,13881.966666666667,5.9833,13.0,4.667,0.833,0.0
2008-04-21,0.8084416666666666,0.12180555555555556,241.99249305555557,3.404166666666667,0.0,2673.0,6788.0,9941.6,5.9833,13.0,4.667,0.833,0.0
2008-04-22,1.1303305555555556,0.13413194444444446,240.95971527777778,4.7725,971.0,5093.0,10603.0,10460.933333333332,5.9833,13.0,4.667,0.833,0.0
2008-04-23,0.9425888888888889,0.13159861111111112,241.51134027777778,3.9675,1380.0,492.0,8406.0,12344.133333333333,5.9833,13.0,4.667,0.833,0.0
2008-04-24,0.7248416666666666,0.11939166666666667,240.60532638888887,3.0580555555555557,1263.0,522.0,5296.0,10315.2,5.9833,13.0,4.667,0.833,0.0
2008-04-25,0.8803708333333333,0.11265555555555555,241.00715277777778,3.7,824.0,2004.0,9400.0,8900.9,5.9833,13.0,4.667,0.833,0.0
2008-04-26,0.6271986111111112,0.11715,240.79256249999997,2.634027777777778,0.0,634.0,3586.0,10832.766666666666,5.9833,13.0,4.667,0.833,0.0
2008-04-27,0.7001666666666667,0.13758194444444444,240.90728472222222,2.96375,693.0,588.0,5488.0,10035.0,5.9833,13.0,4.667,0.833,0.0
2008-04-28,0.457675,0.11605416666666667,240.97845833333332,1.9506944444444445,0.0,621.0,2786.0,7577.2,5.9833,13.0,4.667,0.833,0.0
2008-04-29,1.3698722222222222,0.14955277777777778,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0,15582.933333333332,5.9833,13.0,4.667,0.833,0.0
2008-04-30,0.7650874999999999,0.11913611111111112,241.43364583333334,3.218611111111111,1057.0,590.0,6653.0,10062.1,5.9833,13.0,4.667,0.833,0.0
2008-05-01,0.40000972222222225,0.10464999999999999,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0,6484.233333333334,6.995,8.5,4.5,1.667,0.0
2008-05-02,1.0401166666666666,0.14275555555555555,241.64894444444442,4.377777777777778,3114.0,584.0,8687.0,12577.8,6.995,8.5,4.5,1.667,0.0
